timestamp,datetime,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_free_mb,gpu_memory_total_mb,gpu_utilization_percent,cpu_memory_used_mb,cpu_memory_percent,cpu_usage_percent,method,rloo_k,method_rloo,time_normalized,gpu_memory_allocated_gb,gpu_memory_reserved_gb,gpu_memory_total_gb
1754112278.7363718,2025-08-02 14:24:38,24445.2,0.0,8161.8,32607.0,0.0,5882.7,7.2,6.3,Basic,8,Basic_rloo8,8.235288858413696,23.872265625,0.0,31.8427734375
1754112278.9370718,2025-08-02 14:24:38,1109.9,0.0,31497.1,32607.0,0.0,4257.4,5.5,1.9,Basic,8,Basic_rloo8,8.435988903045654,1.08388671875,0.0,31.8427734375
1754112435.3460624,2025-08-02 14:27:15,1109.9,0.0,31497.1,32607.0,0.0,4477.4,5.7,5.7,String,2,String_rloo2,0.0,1.08388671875,0.0,31.8427734375
1754112435.5619507,2025-08-02 14:27:15,1109.9,0.0,31497.1,32607.0,0.0,4517.7,5.7,8.1,String,2,String_rloo2,0.21588826179504395,1.08388671875,0.0,31.8427734375
1754112435.7626252,2025-08-02 14:27:15,1109.9,0.0,31497.1,32607.0,0.0,4586.9,5.8,8.2,String,2,String_rloo2,0.4165627956390381,1.08388671875,0.0,31.8427734375
1754112435.966285,2025-08-02 14:27:15,1109.9,0.0,31497.1,32607.0,0.0,4586.4,5.8,6.3,String,2,String_rloo2,0.6202225685119629,1.08388671875,0.0,31.8427734375
1754112436.1668787,2025-08-02 14:27:16,1109.9,0.0,31497.1,32607.0,0.0,4628.9,5.9,6.9,String,2,String_rloo2,0.8208162784576416,1.08388671875,0.0,31.8427734375
1754112436.367573,2025-08-02 14:27:16,1109.9,0.0,31497.1,32607.0,0.0,4634.2,5.9,7.5,String,2,String_rloo2,1.0215106010437012,1.08388671875,0.0,31.8427734375
1754112436.5681963,2025-08-02 14:27:16,1109.9,0.0,31497.1,32607.0,0.0,4669.6,5.9,39.1,String,2,String_rloo2,1.2221338748931885,1.08388671875,0.0,31.8427734375
1754112436.7687964,2025-08-02 14:27:16,1109.9,0.0,31497.1,32607.0,0.0,4696.6,5.9,7.5,String,2,String_rloo2,1.422734022140503,1.08388671875,0.0,31.8427734375
1754112436.96947,2025-08-02 14:27:16,1109.9,0.0,31497.1,32607.0,0.0,4971.2,6.2,7.5,String,2,String_rloo2,1.6234076023101807,1.08388671875,0.0,31.8427734375
1754112437.1701305,2025-08-02 14:27:17,1109.9,0.0,31497.1,32607.0,0.0,4985.2,6.2,6.3,String,2,String_rloo2,1.8240680694580078,1.08388671875,0.0,31.8427734375
1754112437.3709016,2025-08-02 14:27:17,1109.9,0.0,31497.1,32607.0,0.0,5065.7,6.3,9.3,String,2,String_rloo2,2.024839162826538,1.08388671875,0.0,31.8427734375
1754112437.571785,2025-08-02 14:27:17,1109.9,0.0,31497.1,32607.0,0.0,5099.6,6.4,0.0,String,2,String_rloo2,2.225722551345825,1.08388671875,0.0,31.8427734375
1754112437.772896,2025-08-02 14:27:17,1109.9,0.0,31497.1,32607.0,0.0,5091.7,6.3,0.0,String,2,String_rloo2,2.4268336296081543,1.08388671875,0.0,31.8427734375
1754112437.9741943,2025-08-02 14:27:17,1109.9,0.0,31497.1,32607.0,0.0,5091.7,6.3,3.1,String,2,String_rloo2,2.628131866455078,1.08388671875,0.0,31.8427734375
1754112438.1751957,2025-08-02 14:27:18,1109.9,0.0,31497.1,32607.0,0.0,5091.7,6.3,0.0,String,2,String_rloo2,2.8291332721710205,1.08388671875,0.0,31.8427734375
1754112438.3759866,2025-08-02 14:27:18,1109.9,0.0,31497.1,32607.0,0.0,5091.7,6.3,0.0,String,2,String_rloo2,3.029924154281616,1.08388671875,0.0,31.8427734375
1754112438.5767505,2025-08-02 14:27:18,1109.9,0.0,31497.1,32607.0,0.0,5091.7,6.3,6.8,String,2,String_rloo2,3.2306880950927734,1.08388671875,0.0,31.8427734375
1754112438.7776997,2025-08-02 14:27:18,1109.9,0.0,31497.1,32607.0,0.0,5084.9,6.3,0.0,String,2,String_rloo2,3.4316372871398926,1.08388671875,0.0,31.8427734375
1754112438.978836,2025-08-02 14:27:18,1109.9,0.0,31497.1,32607.0,0.0,5082.4,6.3,0.6,String,2,String_rloo2,3.6327736377716064,1.08388671875,0.0,31.8427734375
1754112439.1798675,2025-08-02 14:27:19,1109.9,0.0,31497.1,32607.0,0.0,5098.2,6.3,10.6,String,2,String_rloo2,3.8338050842285156,1.08388671875,0.0,31.8427734375
1754112439.3819258,2025-08-02 14:27:19,1109.9,0.0,31497.1,32607.0,0.0,5115.0,6.4,6.3,String,2,String_rloo2,4.035863399505615,1.08388671875,0.0,31.8427734375
1754112439.5826542,2025-08-02 14:27:19,1109.9,0.0,31497.1,32607.0,0.0,5091.6,6.3,7.5,String,2,String_rloo2,4.236591815948486,1.08388671875,0.0,31.8427734375
1754112439.7833946,2025-08-02 14:27:19,1109.9,0.0,31497.1,32607.0,0.0,5140.7,6.4,8.8,String,2,String_rloo2,4.4373321533203125,1.08388671875,0.0,31.8427734375
1754112439.9841912,2025-08-02 14:27:19,1109.9,0.0,31497.1,32607.0,0.0,5086.2,6.3,6.3,String,2,String_rloo2,4.638128757476807,1.08388671875,0.0,31.8427734375
1754112440.18488,2025-08-02 14:27:20,1109.9,0.0,31497.1,32607.0,0.0,5100.9,6.4,9.4,String,2,String_rloo2,4.838817596435547,1.08388671875,0.0,31.8427734375
1754112440.385608,2025-08-02 14:27:20,1109.9,0.0,31497.1,32607.0,0.0,5255.7,6.5,26.7,String,2,String_rloo2,5.03954553604126,1.08388671875,0.0,31.8427734375
1754112440.5883472,2025-08-02 14:27:20,1109.9,0.0,31497.1,32607.0,0.0,5564.8,6.8,26.9,String,2,String_rloo2,5.242284774780273,1.08388671875,0.0,31.8427734375
1754112440.7890427,2025-08-02 14:27:20,1109.9,0.0,31497.1,32607.0,0.0,5596.7,6.9,11.2,String,2,String_rloo2,5.4429802894592285,1.08388671875,0.0,31.8427734375
1754112440.9897306,2025-08-02 14:27:20,1109.9,0.0,31497.1,32607.0,0.0,4849.6,6.1,8.1,String,2,String_rloo2,5.643668174743652,1.08388671875,0.0,31.8427734375
1754112441.190452,2025-08-02 14:27:21,1109.9,0.0,31497.1,32607.0,0.0,5201.8,6.5,25.6,String,2,String_rloo2,5.8443896770477295,1.08388671875,0.0,31.8427734375
1754112441.3912785,2025-08-02 14:27:21,1109.9,0.0,31497.1,32607.0,0.0,5504.4,6.8,20.0,String,2,String_rloo2,6.045216083526611,1.08388671875,0.0,31.8427734375
1754112441.5919576,2025-08-02 14:27:21,1109.9,0.0,31497.1,32607.0,0.0,5600.2,6.9,12.5,String,2,String_rloo2,6.245895147323608,1.08388671875,0.0,31.8427734375
1754112441.7929428,2025-08-02 14:27:21,1109.9,0.0,31497.1,32607.0,0.0,4914.9,6.2,9.4,String,2,String_rloo2,6.446880340576172,1.08388671875,0.0,31.8427734375
1754112441.993674,2025-08-02 14:27:21,1109.9,0.0,31497.1,32607.0,0.0,4893.8,6.1,10.7,String,2,String_rloo2,6.647611618041992,1.08388671875,0.0,31.8427734375
1754112442.1945064,2025-08-02 14:27:22,1751.2,0.0,30855.8,32607.0,1.0,4984.6,6.2,6.2,String,2,String_rloo2,6.848443984985352,1.71015625,0.0,31.8427734375
1754112442.395252,2025-08-02 14:27:22,1765.2,0.0,30841.8,32607.0,1.0,5390.5,6.7,6.8,String,2,String_rloo2,7.049189567565918,1.723828125,0.0,31.8427734375
1754112442.5959847,2025-08-02 14:27:22,1809.2,0.0,30797.8,32607.0,1.0,5810.6,7.1,10.1,String,2,String_rloo2,7.249922275543213,1.766796875,0.0,31.8427734375
1754112442.797799,2025-08-02 14:27:22,1879.2,0.0,30727.8,32607.0,1.0,5822.4,7.1,6.2,String,2,String_rloo2,7.451736688613892,1.83515625,0.0,31.8427734375
1754112442.998518,2025-08-02 14:27:22,4535.2,0.0,28071.8,32607.0,1.0,5940.4,7.3,6.3,String,2,String_rloo2,7.652455568313599,4.42890625,0.0,31.8427734375
1754112443.1992414,2025-08-02 14:27:23,1929.2,0.0,30677.8,32607.0,1.0,6011.0,7.3,6.9,String,2,String_rloo2,7.853178977966309,1.883984375,0.0,31.8427734375
1754112443.3999453,2025-08-02 14:27:23,2929.2,0.0,29677.8,32607.0,8.0,6018.1,7.3,7.5,String,2,String_rloo2,8.053882837295532,2.860546875,0.0,31.8427734375
1754112443.6005032,2025-08-02 14:27:23,1929.2,0.0,30677.8,32607.0,8.0,6016.9,7.3,6.3,String,2,String_rloo2,8.254440784454346,1.883984375,0.0,31.8427734375
1754112443.801211,2025-08-02 14:27:23,1929.2,0.0,30677.8,32607.0,8.0,5964.7,7.3,6.2,String,2,String_rloo2,8.455148696899414,1.883984375,0.0,31.8427734375
1754112444.0018995,2025-08-02 14:27:24,2035.2,0.0,30571.8,32607.0,8.0,5965.6,7.3,6.8,String,2,String_rloo2,8.655837059020996,1.9875,0.0,31.8427734375
1754112444.2025526,2025-08-02 14:27:24,1929.2,0.0,30677.8,32607.0,8.0,5965.9,7.3,8.8,String,2,String_rloo2,8.856490135192871,1.883984375,0.0,31.8427734375
1754112444.403283,2025-08-02 14:27:24,1929.2,0.0,30677.8,32607.0,36.0,5986.0,7.3,6.3,String,2,String_rloo2,9.057220697402954,1.883984375,0.0,31.8427734375
1754112444.6039543,2025-08-02 14:27:24,1929.2,0.0,30677.8,32607.0,36.0,5986.4,7.3,6.8,String,2,String_rloo2,9.25789189338684,1.883984375,0.0,31.8427734375
1754112444.8046904,2025-08-02 14:27:24,1929.2,0.0,30677.8,32607.0,36.0,5983.6,7.3,21.0,String,2,String_rloo2,9.458627939224243,1.883984375,0.0,31.8427734375
1754112445.0053055,2025-08-02 14:27:25,2015.2,0.0,30591.8,32607.0,36.0,6016.5,7.3,6.2,String,2,String_rloo2,9.659243106842041,1.96796875,0.0,31.8427734375
1754112445.2058237,2025-08-02 14:27:25,1929.2,0.0,30677.8,32607.0,36.0,6016.5,7.3,6.3,String,2,String_rloo2,9.859761238098145,1.883984375,0.0,31.8427734375
1754112445.4065528,2025-08-02 14:27:25,1929.2,0.0,30677.8,32607.0,36.0,6086.2,7.4,6.8,String,2,String_rloo2,10.060490369796753,1.883984375,0.0,31.8427734375
1754112445.607196,2025-08-02 14:27:25,2095.2,0.0,30511.8,32607.0,0.0,6086.2,7.4,5.7,String,2,String_rloo2,10.261133670806885,2.04609375,0.0,31.8427734375
1754112445.8078003,2025-08-02 14:27:25,6549.2,0.0,26057.8,32607.0,0.0,6086.2,7.4,6.8,String,2,String_rloo2,10.461737871170044,6.395703125,0.0,31.8427734375
1754112446.0086775,2025-08-02 14:27:26,1975.2,0.0,30631.8,32607.0,0.0,6079.8,7.4,6.2,String,2,String_rloo2,10.662615060806274,1.92890625,0.0,31.8427734375
1754112446.209215,2025-08-02 14:27:26,1929.2,0.0,30677.8,32607.0,0.0,6079.8,7.4,6.2,String,2,String_rloo2,10.863152503967285,1.883984375,0.0,31.8427734375
1754112446.4099398,2025-08-02 14:27:26,1929.2,0.0,30677.8,32607.0,0.0,6079.8,7.4,8.8,String,2,String_rloo2,11.06387734413147,1.883984375,0.0,31.8427734375
1754112446.610615,2025-08-02 14:27:26,2099.2,0.0,30507.8,32607.0,20.0,6079.8,7.4,7.5,String,2,String_rloo2,11.264552593231201,2.05,0.0,31.8427734375
1754112446.8111534,2025-08-02 14:27:26,2931.2,0.0,29675.8,32607.0,20.0,6078.5,7.4,10.8,String,2,String_rloo2,11.465090990066528,2.8625,0.0,31.8427734375
1754112447.011718,2025-08-02 14:27:27,6549.2,0.0,26057.8,32607.0,20.0,6082.2,7.4,9.3,String,2,String_rloo2,11.665655612945557,6.395703125,0.0,31.8427734375
1754112447.212427,2025-08-02 14:27:27,1975.2,0.0,30631.8,32607.0,20.0,6137.5,7.5,6.3,String,2,String_rloo2,11.866364479064941,1.92890625,0.0,31.8427734375
1754112447.413033,2025-08-02 14:27:27,1929.2,0.0,30677.8,32607.0,20.0,6137.5,7.5,6.2,String,2,String_rloo2,12.066970586776733,1.883984375,0.0,31.8427734375
1754112447.613748,2025-08-02 14:27:27,1929.2,0.0,30677.8,32607.0,20.0,6109.4,7.4,7.4,String,2,String_rloo2,12.267685651779175,1.883984375,0.0,31.8427734375
1754112447.8144488,2025-08-02 14:27:27,2075.2,0.0,30531.8,32607.0,0.0,6110.1,7.4,5.6,String,2,String_rloo2,12.46838641166687,2.0265625,0.0,31.8427734375
1754112448.015362,2025-08-02 14:27:28,4535.2,0.0,28071.8,32607.0,0.0,6086.7,7.4,6.3,String,2,String_rloo2,12.669299602508545,4.42890625,0.0,31.8427734375
1754112448.216043,2025-08-02 14:27:28,1955.2,0.0,30651.8,32607.0,0.0,6102.7,7.4,6.2,String,2,String_rloo2,12.869980573654175,1.909375,0.0,31.8427734375
1754112448.4166317,2025-08-02 14:27:28,1929.2,0.0,30677.8,32607.0,0.0,6102.7,7.4,6.3,String,2,String_rloo2,13.070569276809692,1.883984375,0.0,31.8427734375
1754112448.6175528,2025-08-02 14:27:28,1929.2,0.0,30677.8,32607.0,0.0,6079.5,7.4,9.3,String,2,String_rloo2,13.271490335464478,1.883984375,0.0,31.8427734375
1754112448.8182216,2025-08-02 14:27:28,2035.2,0.0,30571.8,32607.0,5.0,6052.8,7.4,8.1,String,2,String_rloo2,13.472159147262573,1.9875,0.0,31.8427734375
1754112449.0187893,2025-08-02 14:27:29,1929.2,0.0,30677.8,32607.0,5.0,6053.6,7.4,6.3,String,2,String_rloo2,13.67272686958313,1.883984375,0.0,31.8427734375
1754112449.2194233,2025-08-02 14:27:29,1929.2,0.0,30677.8,32607.0,5.0,6069.0,7.4,8.7,String,2,String_rloo2,13.873360872268677,1.883984375,0.0,31.8427734375
1754112449.4200463,2025-08-02 14:27:29,1929.2,0.0,30677.8,32607.0,5.0,6076.9,7.4,6.2,String,2,String_rloo2,14.073983907699585,1.883984375,0.0,31.8427734375
1754112449.6207266,2025-08-02 14:27:29,1929.2,0.0,30677.8,32607.0,5.0,6076.9,7.4,6.3,String,2,String_rloo2,14.274664163589478,1.883984375,0.0,31.8427734375
1754112449.8213358,2025-08-02 14:27:29,2039.2,0.0,30567.8,32607.0,5.0,6089.3,7.4,6.3,String,2,String_rloo2,14.475273370742798,1.99140625,0.0,31.8427734375
1754112450.021885,2025-08-02 14:27:30,2931.2,0.0,29675.8,32607.0,30.0,6090.3,7.4,6.8,String,2,String_rloo2,14.675822496414185,2.8625,0.0,31.8427734375
1754112450.2225308,2025-08-02 14:27:30,3945.2,0.0,28661.8,32607.0,30.0,6090.3,7.4,6.9,String,2,String_rloo2,14.876468420028687,3.852734375,0.0,31.8427734375
1754112450.423191,2025-08-02 14:27:30,1929.2,0.0,30677.8,32607.0,30.0,6090.3,7.4,6.8,String,2,String_rloo2,15.077128648757935,1.883984375,0.0,31.8427734375
1754112450.6238306,2025-08-02 14:27:30,1929.2,0.0,30677.8,32607.0,30.0,6090.3,7.4,6.8,String,2,String_rloo2,15.2777681350708,1.883984375,0.0,31.8427734375
1754112450.8245237,2025-08-02 14:27:30,1929.2,0.0,30677.8,32607.0,30.0,6065.0,7.4,8.8,String,2,String_rloo2,15.478461265563965,1.883984375,0.0,31.8427734375
1754112451.025113,2025-08-02 14:27:31,2015.2,0.0,30591.8,32607.0,0.0,6072.9,7.4,13.7,String,2,String_rloo2,15.67905068397522,1.96796875,0.0,31.8427734375
1754112451.2257483,2025-08-02 14:27:31,1929.2,0.0,30677.8,32607.0,0.0,6073.4,7.4,6.3,String,2,String_rloo2,15.879685878753662,1.883984375,0.0,31.8427734375
1754112451.4264784,2025-08-02 14:27:31,1929.2,0.0,30677.8,32607.0,0.0,6112.0,7.4,7.5,String,2,String_rloo2,16.080415964126587,1.883984375,0.0,31.8427734375
1754112451.627137,2025-08-02 14:27:31,2095.2,0.0,30511.8,32607.0,0.0,6094.4,7.4,6.8,String,2,String_rloo2,16.28107452392578,2.04609375,0.0,31.8427734375
1754112451.8276932,2025-08-02 14:27:31,5837.2,0.0,26769.8,32607.0,0.0,6092.2,7.4,6.8,String,2,String_rloo2,16.48163080215454,5.700390625,0.0,31.8427734375
1754112452.0284028,2025-08-02 14:27:32,1995.2,0.0,30611.8,32607.0,0.0,6085.8,7.4,6.2,String,2,String_rloo2,16.682340383529663,1.9484375,0.0,31.8427734375
1754112452.2289083,2025-08-02 14:27:32,1929.2,0.0,30677.8,32607.0,16.0,6085.8,7.4,5.7,String,2,String_rloo2,16.882845878601074,1.883984375,0.0,31.8427734375
1754112452.4296937,2025-08-02 14:27:32,1929.2,0.0,30677.8,32607.0,16.0,6086.0,7.4,8.1,String,2,String_rloo2,17.08363127708435,1.883984375,0.0,31.8427734375
1754112452.6304443,2025-08-02 14:27:32,2095.2,0.0,30511.8,32607.0,16.0,6118.1,7.4,6.3,String,2,String_rloo2,17.284381866455078,2.04609375,0.0,31.8427734375
1754112452.831098,2025-08-02 14:27:32,6549.2,0.0,26057.8,32607.0,16.0,6118.3,7.4,6.3,String,2,String_rloo2,17.48503565788269,6.395703125,0.0,31.8427734375
1754112453.0317626,2025-08-02 14:27:33,2019.2,0.0,30587.8,32607.0,16.0,6118.6,7.4,14.4,String,2,String_rloo2,17.685700178146362,1.971875,0.0,31.8427734375
1754112453.2323897,2025-08-02 14:27:33,2931.2,0.0,29675.8,32607.0,33.0,6136.6,7.5,6.2,String,2,String_rloo2,17.886327266693115,2.8625,0.0,31.8427734375
1754112453.4330192,2025-08-02 14:27:33,1929.2,0.0,30677.8,32607.0,33.0,6136.6,7.5,6.3,String,2,String_rloo2,18.08695673942566,1.883984375,0.0,31.8427734375
1754112453.633735,2025-08-02 14:27:33,1929.2,0.0,30677.8,32607.0,33.0,6144.9,7.5,7.5,String,2,String_rloo2,18.287672519683838,1.883984375,0.0,31.8427734375
1754112453.8343608,2025-08-02 14:27:33,2095.2,0.0,30511.8,32607.0,33.0,6086.4,7.4,6.8,String,2,String_rloo2,18.488298416137695,2.04609375,0.0,31.8427734375
1754112454.035159,2025-08-02 14:27:34,6549.2,0.0,26057.8,32607.0,33.0,6083.5,7.4,6.8,String,2,String_rloo2,18.689096689224243,6.395703125,0.0,31.8427734375
1754112454.2357745,2025-08-02 14:27:34,1975.2,0.0,30631.8,32607.0,33.0,6022.1,7.3,6.8,String,2,String_rloo2,18.88971209526062,1.92890625,0.0,31.8427734375
1754112454.436331,2025-08-02 14:27:34,1929.2,0.0,30677.8,32607.0,10.0,6022.1,7.3,6.8,String,2,String_rloo2,19.09026861190796,1.883984375,0.0,31.8427734375
1754112454.6370368,2025-08-02 14:27:34,1929.2,0.0,30677.8,32607.0,10.0,6016.8,7.3,8.1,String,2,String_rloo2,19.290974378585815,1.883984375,0.0,31.8427734375
1754112454.837778,2025-08-02 14:27:34,2075.2,0.0,30531.8,32607.0,10.0,6047.8,7.4,6.3,String,2,String_rloo2,19.491715669631958,2.0265625,0.0,31.8427734375
1754112455.0386488,2025-08-02 14:27:35,1929.2,0.0,30677.8,32607.0,10.0,6047.1,7.4,6.8,String,2,String_rloo2,19.692586421966553,1.883984375,0.0,31.8427734375
1754112455.2393289,2025-08-02 14:27:35,1955.2,0.0,30651.8,32607.0,10.0,6049.5,7.4,9.3,String,2,String_rloo2,19.893266439437866,1.909375,0.0,31.8427734375
1754112455.4399478,2025-08-02 14:27:35,1929.2,0.0,30677.8,32607.0,28.0,6049.5,7.4,6.3,String,2,String_rloo2,20.09388542175293,1.883984375,0.0,31.8427734375
1754112455.6407144,2025-08-02 14:27:35,1929.2,0.0,30677.8,32607.0,28.0,6020.2,7.3,6.3,String,2,String_rloo2,20.294651985168457,1.883984375,0.0,31.8427734375
1754112455.8414392,2025-08-02 14:27:35,2055.2,0.0,30551.8,32607.0,28.0,6036.2,7.4,7.5,String,2,String_rloo2,20.49537682533264,2.00703125,0.0,31.8427734375
1754112456.043002,2025-08-02 14:27:36,3945.2,0.0,28661.8,32607.0,28.0,5997.0,7.3,6.8,String,2,String_rloo2,20.69693946838379,3.852734375,0.0,31.8427734375
1754112456.2436872,2025-08-02 14:27:36,1999.2,0.0,30607.8,32607.0,28.0,5985.5,7.3,6.2,String,2,String_rloo2,20.897624731063843,1.95234375,0.0,31.8427734375
1754112456.4442716,2025-08-02 14:27:36,2931.2,0.0,29675.8,32607.0,28.0,6019.1,7.3,6.2,String,2,String_rloo2,21.098209142684937,2.8625,0.0,31.8427734375
1754112456.6448092,2025-08-02 14:27:36,1929.2,0.0,30677.8,32607.0,26.0,6014.5,7.3,6.3,String,2,String_rloo2,21.298746824264526,1.883984375,0.0,31.8427734375
1754112456.8455024,2025-08-02 14:27:36,1929.2,0.0,30677.8,32607.0,26.0,6014.5,7.3,8.1,String,2,String_rloo2,21.49943995475769,1.883984375,0.0,31.8427734375
1754112457.0461817,2025-08-02 14:27:37,2075.2,0.0,30531.8,32607.0,26.0,5995.4,7.3,6.2,String,2,String_rloo2,21.700119256973267,2.0265625,0.0,31.8427734375
1754112457.2468033,2025-08-02 14:27:37,6549.2,0.0,26057.8,32607.0,26.0,5996.1,7.3,17.4,String,2,String_rloo2,21.9007408618927,6.395703125,0.0,31.8427734375
1754112457.447691,2025-08-02 14:27:37,1955.2,0.0,30651.8,32607.0,26.0,5990.1,7.3,8.8,String,2,String_rloo2,22.10162854194641,1.909375,0.0,31.8427734375
1754112457.6483266,2025-08-02 14:27:37,1929.2,0.0,30677.8,32607.0,28.0,6026.2,7.3,6.2,String,2,String_rloo2,22.30226421356201,1.883984375,0.0,31.8427734375
1754112457.8489811,2025-08-02 14:27:37,1929.2,0.0,30677.8,32607.0,28.0,6026.4,7.3,6.8,String,2,String_rloo2,22.50291872024536,1.883984375,0.0,31.8427734375
1754112458.0497966,2025-08-02 14:27:38,2055.2,0.0,30551.8,32607.0,28.0,6070.6,7.4,7.5,String,2,String_rloo2,22.703734159469604,2.00703125,0.0,31.8427734375
1754112458.250754,2025-08-02 14:27:38,6549.2,0.0,26057.8,32607.0,28.0,6047.4,7.4,6.2,String,2,String_rloo2,22.904691696166992,6.395703125,0.0,31.8427734375
1754112458.451433,2025-08-02 14:27:38,1955.2,0.0,30651.8,32607.0,28.0,6047.4,7.4,6.2,String,2,String_rloo2,23.10537052154541,1.909375,0.0,31.8427734375
1754112458.6520276,2025-08-02 14:27:38,1929.2,0.0,30677.8,32607.0,28.0,6052.2,7.4,6.3,String,2,String_rloo2,23.305965185165405,1.883984375,0.0,31.8427734375
1754112458.8526793,2025-08-02 14:27:38,1929.2,0.0,30677.8,32607.0,19.0,6065.4,7.4,6.3,String,2,String_rloo2,23.506616830825806,1.883984375,0.0,31.8427734375
1754112459.0534134,2025-08-02 14:27:39,1955.2,0.0,30651.8,32607.0,19.0,6059.6,7.4,8.7,String,2,String_rloo2,23.707350969314575,1.909375,0.0,31.8427734375
1754112459.254057,2025-08-02 14:27:39,1929.2,0.0,30677.8,32607.0,19.0,6059.6,7.4,11.2,String,2,String_rloo2,23.907994508743286,1.883984375,0.0,31.8427734375
1754112459.4547307,2025-08-02 14:27:39,1929.2,0.0,30677.8,32607.0,19.0,6071.0,7.4,6.9,String,2,String_rloo2,24.108668327331543,1.883984375,0.0,31.8427734375
1754112459.6557543,2025-08-02 14:27:39,1929.2,0.0,30677.8,32607.0,19.0,6048.1,7.4,9.3,String,2,String_rloo2,24.309691905975342,1.883984375,0.0,31.8427734375
1754112459.8564565,2025-08-02 14:27:39,2931.2,0.0,29675.8,32607.0,22.0,6049.7,7.4,8.1,String,2,String_rloo2,24.51039409637451,2.8625,0.0,31.8427734375
1754112460.0570698,2025-08-02 14:27:40,1929.2,0.0,30677.8,32607.0,22.0,6049.4,7.4,6.2,String,2,String_rloo2,24.711007356643677,1.883984375,0.0,31.8427734375
1754112460.257783,2025-08-02 14:27:40,1929.2,0.0,30677.8,32607.0,22.0,6064.8,7.4,7.5,String,2,String_rloo2,24.911720514297485,1.883984375,0.0,31.8427734375
1754112460.4585335,2025-08-02 14:27:40,1929.2,0.0,30677.8,32607.0,22.0,6003.1,7.3,6.2,String,2,String_rloo2,25.112471103668213,1.883984375,0.0,31.8427734375
1754112460.659186,2025-08-02 14:27:40,1929.2,0.0,30677.8,32607.0,22.0,6001.3,7.3,6.3,String,2,String_rloo2,25.31312346458435,1.883984375,0.0,31.8427734375
1754112460.8599129,2025-08-02 14:27:40,1929.2,0.0,30677.8,32607.0,22.0,6001.7,7.3,6.2,String,2,String_rloo2,25.513850450515747,1.883984375,0.0,31.8427734375
1754112461.0605314,2025-08-02 14:27:41,1929.2,0.0,30677.8,32607.0,55.0,5999.5,7.3,6.8,String,2,String_rloo2,25.714468955993652,1.883984375,0.0,31.8427734375
1754112461.2612183,2025-08-02 14:27:41,1929.2,0.0,30677.8,32607.0,55.0,5999.5,7.3,8.7,String,2,String_rloo2,25.91515588760376,1.883984375,0.0,31.8427734375
1754112461.4618542,2025-08-02 14:27:41,6549.2,0.0,26057.8,32607.0,55.0,6021.2,7.3,7.5,String,2,String_rloo2,26.11579179763794,6.395703125,0.0,31.8427734375
1754112461.662686,2025-08-02 14:27:41,1929.2,0.0,30677.8,32607.0,55.0,5979.6,7.3,6.3,String,2,String_rloo2,26.31662368774414,1.883984375,0.0,31.8427734375
1754112461.863384,2025-08-02 14:27:41,2075.2,0.0,30531.8,32607.0,55.0,5979.5,7.3,9.9,String,2,String_rloo2,26.517321586608887,2.0265625,0.0,31.8427734375
1754112462.0640285,2025-08-02 14:27:42,4535.2,0.0,28071.8,32607.0,20.0,6010.3,7.3,6.9,String,2,String_rloo2,26.717966079711914,4.42890625,0.0,31.8427734375
1754112462.2649236,2025-08-02 14:27:42,1929.2,0.0,30677.8,32607.0,20.0,6012.9,7.3,6.3,String,2,String_rloo2,26.918861150741577,1.883984375,0.0,31.8427734375
1754112462.465706,2025-08-02 14:27:42,2075.2,0.0,30531.8,32607.0,20.0,6028.4,7.3,7.4,String,2,String_rloo2,27.119643688201904,2.0265625,0.0,31.8427734375
1754112462.668835,2025-08-02 14:27:42,3945.2,0.0,28661.8,32607.0,20.0,6019.0,7.3,6.8,String,2,String_rloo2,27.32277250289917,3.852734375,0.0,31.8427734375
1754112462.869517,2025-08-02 14:27:42,1929.2,0.0,30677.8,32607.0,20.0,6022.4,7.3,6.2,String,2,String_rloo2,27.523454666137695,1.883984375,0.0,31.8427734375
1754112463.070241,2025-08-02 14:27:43,2055.2,0.0,30551.8,32607.0,20.0,6041.8,7.4,5.7,String,2,String_rloo2,27.724178552627563,2.00703125,0.0,31.8427734375
1754112463.270942,2025-08-02 14:27:43,5837.2,0.0,26769.8,32607.0,22.0,6041.8,7.4,6.3,String,2,String_rloo2,27.924879550933838,5.700390625,0.0,31.8427734375
1754112463.471604,2025-08-02 14:27:43,1929.2,0.0,30677.8,32607.0,22.0,6036.2,7.4,13.2,String,2,String_rloo2,28.12554168701172,1.883984375,0.0,31.8427734375
1754112463.6722822,2025-08-02 14:27:43,2039.2,0.0,30567.8,32607.0,22.0,6017.8,7.3,6.2,String,2,String_rloo2,28.3262197971344,1.99140625,0.0,31.8427734375
1754112463.872797,2025-08-02 14:27:43,2931.2,0.0,29675.8,32607.0,22.0,6017.8,7.3,7.5,String,2,String_rloo2,28.526734590530396,2.8625,0.0,31.8427734375
1754112464.0734315,2025-08-02 14:27:44,1929.2,0.0,30677.8,32607.0,22.0,6018.0,7.3,8.7,String,2,String_rloo2,28.7273690700531,1.883984375,0.0,31.8427734375
1754112464.274076,2025-08-02 14:27:44,1929.2,0.0,30677.8,32607.0,37.0,6060.4,7.4,6.2,String,2,String_rloo2,28.928013563156128,1.883984375,0.0,31.8427734375
